2013-01-07 23:18:38,405Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-08 23:01:08,837Z pid:1807 module:web 200 GET /static/tabright4.gif (192.168.1.199) 5.71ms
2013-01-08 23:01:08,867Z pid:1807 module:web 404 GET /favicon.ico (192.168.1.199) 16.19ms
2013-01-08 23:01:08,872Z pid:1807 module:web 404 GET /favicon.ico (192.168.1.199) 1.69ms
2013-01-08 23:01:08,931Z pid:1807 module:web 200 GET /static/editablegrid-2.0.1/images/bullet_arrow_up.png (192.168.1.199) 23.48ms
2013-01-08 23:01:08,940Z pid:1807 module:web 200 GET /static/editablegrid-2.0.1/images/bullet_arrow_down.png (192.168.1.199) 7.22ms
2013-01-08 23:01:09,045Z pid:1807 module:web 200 GET /static/menu3.gif (192.168.1.199) 2.41ms
2013-01-08 23:01:09,073Z pid:1807 module:web 200 GET /static/editablegrid-2.0.1/images/delete.png (192.168.1.199) 27.60ms
2013-01-08 23:01:09,076Z pid:1807 module:web 200 GET /static/editablegrid-2.0.1/images/duplicate.png (192.168.1.199) 2.04ms
2013-01-08 23:01:10,804Z pid:1807 module:web 200 GET /LinuxCNCHALSetup.html (192.168.1.199) 28.38ms
2013-01-08 23:01:10,857Z pid:1807 module:web 200 GET /static/codemirror-2.36/theme/neat.css (192.168.1.199) 24.93ms
2013-01-08 23:01:10,875Z pid:1807 module:web 200 GET /static/codemirror-2.36/lib/util/dialog.js (192.168.1.199) 15.01ms
2013-01-08 23:01:10,878Z pid:1807 module:web 200 GET /static/codemirror-2.36/lib/codemirror.css (192.168.1.199) 2.47ms
2013-01-08 23:01:10,892Z pid:1807 module:web 200 GET /static/codemirror-2.36/mode/hal/hal.js (192.168.1.199) 12.36ms
2013-01-08 23:01:10,917Z pid:1807 module:web 200 GET /static/codemirror-2.36/lib/codemirror.js (192.168.1.199) 24.86ms
2013-01-08 23:01:10,922Z pid:1807 module:web 200 GET /static/codemirror-2.36/lib/util/dialog.css (192.168.1.199) 4.25ms
2013-01-08 23:01:11,929Z pid:1807 module:web 200 GET /LinuxCNCSystem.html (192.168.1.199) 25.17ms
2013-01-09 12:05:39,675Z pid:1781 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-09 12:06:01,087Z pid:1781 module:web 304 GET / (192.168.1.199) 72.14ms
2013-01-09 12:06:01,184Z pid:1781 module:web 304 GET /static/tabs.css (192.168.1.199) 80.51ms
2013-01-09 12:06:01,246Z pid:1781 module:web 304 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.js (192.168.1.199) 22.77ms
